DATE,watershed,Precip
7/22/1994,W2,18.6
7/22/1994,W3,18.7
7/22/1994,W4,18.5
7/22/1994,W5,18.1
7/22/1994,W6,17.8
7/22/1994,W7,19.3
7/22/1994,W8,19.3
7/23/1994,W1,3.6
7/23/1994,W2,3.7
7/23/1994,W3,3.8
7/23/1994,W4,3.6
7/23/1994,W5,3.9
7/23/1994,W6,4.5
7/23/1994,W7,4.6
7/23/1994,W8,4.6
7/24/1994,W1,0
7/24/1994,W2,0
7/24/1994,W3,0
7/24/1994,W4,0
7/24/1994,W5,0
7/24/1994,W6,0
7/24/1994,W7,0
7/24/1994,W8,0
7/25/1994,W1,2.1
7/25/1994,W2,2.1
7/25/1994,W3,2
7/25/1994,W4,2.1
7/25/1994,W5,2
7/25/1994,W6,1.7
7/25/1994,W7,1.2
7/25/1994,W8,1.2
7/26/1994,W1,13.6
7/26/1994,W2,13.7
7/26/1994,W3,13.7
7/26/1994,W4,13.8
7/26/1994,W5,13.4
7/26/1994,W6,12.5
7/26/1994,W7,10.4
7/26/1994,W8,10.8
7/27/1994,W1,0
7/27/1994,W2,0
7/27/1994,W3,0
7/27/1994,W4,0
7/27/1994,W5,0
7/27/1994,W6,0
7/27/1994,W7,0.9
7/27/1994,W8,0.7
7/28/1994,W1,17
7/28/1994,W2,17.4
7/28/1994,W3,17.8
7/28/1994,W4,16.8
7/28/1994,W5,17.8
7/28/1994,W6,18.4
7/28/1994,W7,18.2
7/28/1994,W8,18.1
7/29/1994,W1,0
7/29/1994,W2,0
7/29/1994,W3,0
7/29/1994,W4,0
7/29/1994,W5,0
7/29/1994,W6,0
7/29/1994,W7,0
7/29/1994,W8,0
7/30/1994,W1,6.9
7/30/1994,W2,6.8
7/30/1994,W3,6.6
7/30/1994,W4,7.1
7/30/1994,W5,6.8
7/30/1994,W6,6.7
7/30/1994,W7,12.1
7/30/1994,W8,11.7
7/31/1994,W1,0.4
7/31/1994,W2,0.5
7/31/1994,W3,0.6
7/31/1994,W4,0.3
7/31/1994,W5,0.3
7/31/1994,W6,0
7/31/1994,W7,1.2
7/31/1994,W8,1.1
8/1/1994,W1,0
8/1/1994,W2,0
8/1/1994,W3,0
8/1/1994,W4,0
8/1/1994,W5,0
8/1/1994,W6,0
8/1/1994,W7,0
8/1/1994,W8,0
8/2/1994,W1,1.9
8/2/1994,W2,1.9
8/2/1994,W3,1.9
8/2/1994,W4,1.9
8/2/1994,W5,1.9
8/2/1994,W6,1.8
8/2/1994,W7,4.4
8/2/1994,W8,3.9
8/3/1994,W1,0
8/3/1994,W2,0
8/3/1994,W3,0
8/3/1994,W4,0
8/3/1994,W5,0
8/3/1994,W6,0
8/3/1994,W7,0
8/3/1994,W8,0
8/4/1994,W1,0
8/4/1994,W2,0
8/4/1994,W3,0
8/4/1994,W4,0
8/4/1994,W5,0
8/4/1994,W6,0
8/4/1994,W7,0
8/4/1994,W8,0
8/5/1994,W1,4.2
8/5/1994,W2,4.3
8/5/1994,W3,4.3
8/5/1994,W4,4.3
8/5/1994,W5,4.4
8/5/1994,W6,4.6
8/5/1994,W7,3.1
8/5/1994,W8,2.9
8/6/1994,W1,0
8/6/1994,W2,0
8/6/1994,W3,0
8/6/1994,W4,0
8/6/1994,W5,0
8/6/1994,W6,0
8/6/1994,W7,0
8/6/1994,W8,0
8/7/1994,W1,0
8/7/1994,W2,0
8/7/1994,W3,0
8/7/1994,W4,0
8/7/1994,W5,0
8/7/1994,W6,0
8/7/1994,W7,0
8/7/1994,W8,0
8/8/1994,W1,0
8/8/1994,W2,0
8/8/1994,W3,0
8/8/1994,W4,0
8/8/1994,W5,0
8/8/1994,W6,0
8/8/1994,W7,0
8/8/1994,W8,0
8/9/1994,W1,0
8/9/1994,W2,0
8/9/1994,W3,0
8/9/1994,W4,0
8/9/1994,W5,0
8/9/1994,W6,0
8/9/1994,W7,0
8/9/1994,W8,0
8/10/1994,W1,0
8/10/1994,W2,0
8/10/1994,W3,0
8/10/1994,W4,0
8/10/1994,W5,0
8/10/1994,W6,0
8/10/1994,W7,0
8/10/1994,W8,0
8/11/1994,W1,0
8/11/1994,W2,0
8/11/1994,W3,0
8/11/1994,W4,0
8/11/1994,W5,0
8/11/1994,W6,0
8/11/1994,W7,0
8/11/1994,W8,0
8/12/1994,W1,0
8/12/1994,W2,0
8/12/1994,W3,0
8/12/1994,W4,0
8/12/1994,W5,0
8/12/1994,W6,0
8/12/1994,W7,0
8/12/1994,W8,0
8/13/1994,W1,2.2
8/13/1994,W2,1.8
8/13/1994,W3,1.5
8/13/1994,W4,2.8
8/13/1994,W5,1.5
8/13/1994,W6,0.7
8/13/1994,W7,0.8
8/13/1994,W8,0.8
8/14/1994,W1,7.4
8/14/1994,W2,7.6
8/14/1994,W3,8.4
8/14/1994,W4,7.2
8/14/1994,W5,8
8/14/1994,W6,8.7
8/14/1994,W7,8.2
8/14/1994,W8,8
8/15/1994,W1,0
8/15/1994,W2,0
8/15/1994,W3,0
8/15/1994,W4,0
8/15/1994,W5,0
8/15/1994,W6,0
8/15/1994,W7,0
8/15/1994,W8,0
8/16/1994,W1,0
8/16/1994,W2,0
8/16/1994,W3,0
8/16/1994,W4,0
8/16/1994,W5,0
8/16/1994,W6,0
8/16/1994,W7,0
8/16/1994,W8,0
8/17/1994,W1,0
8/17/1994,W2,0
8/17/1994,W3,0
8/17/1994,W4,0
8/17/1994,W5,0
8/17/1994,W6,0
8/17/1994,W7,0
8/17/1994,W8,0
8/18/1994,W1,44.4
8/18/1994,W2,44.2
8/18/1994,W3,44
8/18/1994,W4,46
8/18/1994,W5,45.6
8/18/1994,W6,46.1
8/18/1994,W7,46.5
8/18/1994,W8,46.3
8/19/1994,W1,0
8/19/1994,W2,0
8/19/1994,W3,0
8/19/1994,W4,0
8/19/1994,W5,0
8/19/1994,W6,0
8/19/1994,W7,0.3
8/19/1994,W8,0.2
8/20/1994,W1,0
8/20/1994,W2,0
8/20/1994,W3,0
8/20/1994,W4,0
8/20/1994,W5,0
8/20/1994,W6,0
8/20/1994,W7,0
8/20/1994,W8,0
8/21/1994,W1,28.3
8/21/1994,W2,28.8
8/21/1994,W3,29.3
8/21/1994,W4,28.8
8/21/1994,W5,30.1
8/21/1994,W6,31.5
8/21/1994,W7,29
8/21/1994,W8,29
8/22/1994,W1,0.5
8/22/1994,W2,0.6
8/22/1994,W3,0.6
8/22/1994,W4,0.4
8/22/1994,W5,0.6
8/22/1994,W6,0.8
8/22/1994,W7,0.3
8/22/1994,W8,0.2
8/23/1994,W1,0
8/23/1994,W2,0
8/23/1994,W3,0
8/23/1994,W4,0
8/23/1994,W5,0
8/23/1994,W6,0
8/23/1994,W7,0
8/23/1994,W8,0
8/24/1994,W1,0
8/24/1994,W2,0
8/24/1994,W3,0
8/24/1994,W4,0
8/24/1994,W5,0
8/24/1994,W6,0
8/24/1994,W7,0
8/24/1994,W8,0
8/25/1994,W1,0
8/25/1994,W2,0
8/25/1994,W3,0
8/25/1994,W4,0
8/25/1994,W5,0
8/25/1994,W6,0
8/25/1994,W7,0
8/25/1994,W8,0
8/26/1994,W1,0
8/26/1994,W2,0
8/26/1994,W3,0
8/26/1994,W4,0
8/26/1994,W5,0
8/26/1994,W6,0
8/26/1994,W7,0
8/26/1994,W8,0
8/27/1994,W1,2
8/27/1994,W2,2
8/27/1994,W3,1.9
8/27/1994,W4,2
8/27/1994,W5,2
8/27/1994,W6,2.2
8/27/1994,W7,1.7
8/27/1994,W8,1.7
8/28/1994,W1,0.5
8/28/1994,W2,0.5
8/28/1994,W3,0.4
8/28/1994,W4,0.5
8/28/1994,W5,0.4
8/28/1994,W6,0.4
8/28/1994,W7,0.6
8/28/1994,W8,0.5
8/29/1994,W1,0
8/29/1994,W2,0
8/29/1994,W3,0
8/29/1994,W4,0
8/29/1994,W5,0
8/29/1994,W6,0
8/29/1994,W7,0
8/29/1994,W8,0
8/30/1994,W1,0
8/30/1994,W2,0
8/30/1994,W3,0
8/30/1994,W4,0
8/30/1994,W5,0
8/30/1994,W6,0
8/30/1994,W7,0
8/30/1994,W8,0
8/31/1994,W1,3.7
8/31/1994,W2,3.2
8/31/1994,W3,2.7
8/31/1994,W4,4.2
8/31/1994,W5,3.9
8/31/1994,W6,4.5
8/31/1994,W7,2.6
8/31/1994,W8,2.5
9/1/1994,W1,3.7
9/1/1994,W2,4
9/1/1994,W3,4.8
9/1/1994,W4,3.5
9/1/1994,W5,3.6
9/1/1994,W6,2.9
9/1/1994,W7,3.2
9/1/1994,W8,3.2
9/2/1994,W1,0
9/2/1994,W2,0
9/2/1994,W3,0
9/2/1994,W4,0
9/2/1994,W5,0
9/2/1994,W6,0
9/2/1994,W7,0
9/2/1994,W8,0
9/3/1994,W1,0
9/3/1994,W2,0
9/3/1994,W3,0
9/3/1994,W4,0
9/3/1994,W5,0
9/3/1994,W6,0
9/3/1994,W7,0
9/3/1994,W8,0
9/4/1994,W1,0
9/4/1994,W2,0
9/4/1994,W3,0
9/4/1994,W4,0
9/4/1994,W5,0
9/4/1994,W6,0
9/4/1994,W7,0
9/4/1994,W8,0
9/5/1994,W1,9.1
9/5/1994,W2,8.8
9/5/1994,W3,9
9/5/1994,W4,9.7
9/5/1994,W5,8.9
9/5/1994,W6,8.2
9/5/1994,W7,14.7
9/5/1994,W8,14
9/6/1994,W1,0
9/6/1994,W2,0
9/6/1994,W3,0
9/6/1994,W4,0
9/6/1994,W5,0
9/6/1994,W6,0
9/6/1994,W7,0
9/6/1994,W8,0
9/7/1994,W1,4.5
9/7/1994,W2,4.6
9/7/1994,W3,4.4
9/7/1994,W4,4.6
9/7/1994,W5,5.1
9/7/1994,W6,5.6
9/7/1994,W7,1
9/7/1994,W8,1.3
9/8/1994,W1,0.6
9/8/1994,W2,0.5
9/8/1994,W3,0.4
9/8/1994,W4,0.7
9/8/1994,W5,0.5
9/8/1994,W6,0.3
9/8/1994,W7,0.3
9/8/1994,W8,0.4
9/9/1994,W1,1.3
9/9/1994,W2,1.3
9/9/1994,W3,1.3
9/9/1994,W4,1.3
9/9/1994,W5,1.4
9/9/1994,W6,1.4
9/9/1994,W7,1.4
9/9/1994,W8,1.2
9/10/1994,W1,0
9/10/1994,W2,0
9/10/1994,W3,0
9/10/1994,W4,0
9/10/1994,W5,0
9/10/1994,W6,0
9/10/1994,W7,0
9/10/1994,W8,0
9/11/1994,W1,0.3
9/11/1994,W2,0.3
9/11/1994,W3,0.3
9/11/1994,W4,0.3
9/11/1994,W5,0.4
9/11/1994,W6,0.6
9/11/1994,W7,2.4
9/11/1994,W8,2.3
9/12/1994,W1,5.7
9/12/1994,W2,5.6
9/12/1994,W3,5.3
9/12/1994,W4,6.1
9/12/1994,W5,6
9/12/1994,W6,5.9
9/12/1994,W7,5.4
9/12/1994,W8,5.1
9/13/1994,W1,20
9/13/1994,W2,19.9
9/13/1994,W3,19.4
9/13/1994,W4,21.4
9/13/1994,W5,21.3
9/13/1994,W6,21
9/13/1994,W7,22.2
9/13/1994,W8,21
9/14/1994,W1,11.8
9/14/1994,W2,12.2
9/14/1994,W3,12.4
9/14/1994,W4,12.3
9/14/1994,W5,14.1
9/14/1994,W6,15.9
9/14/1994,W7,19.5
9/14/1994,W8,18.3
9/15/1994,W1,0
9/15/1994,W2,0
9/15/1994,W3,0
9/15/1994,W4,0
9/15/1994,W5,0
9/15/1994,W6,0
9/15/1994,W7,0
9/15/1994,W8,0
9/16/1994,W1,2.3
9/16/1994,W2,2.3
9/16/1994,W3,2.3
9/16/1994,W4,2.4
9/16/1994,W5,2.5
9/16/1994,W6,2.7
9/16/1994,W7,2.7
9/16/1994,W8,2.7
9/17/1994,W1,0
9/17/1994,W2,0
9/17/1994,W3,0
9/17/1994,W4,0
9/17/1994,W5,0
9/17/1994,W6,0
9/17/1994,W7,0.5
9/17/1994,W8,0.5
9/18/1994,W1,0
9/18/1994,W2,0
9/18/1994,W3,0
9/18/1994,W4,0
9/18/1994,W5,0
9/18/1994,W6,0
9/18/1994,W7,0
9/18/1994,W8,0
9/19/1994,W1,1.6
9/19/1994,W2,1.6
9/19/1994,W3,1.6
9/19/1994,W4,1.7
9/19/1994,W5,1.8
9/19/1994,W6,1.9
9/19/1994,W7,0.8
9/19/1994,W8,0.7
9/20/1994,W1,0
9/20/1994,W2,0
9/20/1994,W3,0
9/20/1994,W4,0
9/20/1994,W5,0
9/20/1994,W6,0
9/20/1994,W7,0
9/20/1994,W8,0
9/21/1994,W1,0
9/21/1994,W2,0
9/21/1994,W3,0
9/21/1994,W4,0
9/21/1994,W5,0
9/21/1994,W6,0
9/21/1994,W7,0
9/21/1994,W8,0
9/22/1994,W1,0
9/22/1994,W2,0
9/22/1994,W3,0
9/22/1994,W4,0
9/22/1994,W5,0
9/22/1994,W6,0
9/22/1994,W7,0
9/22/1994,W8,0
9/23/1994,W1,43.9
9/23/1994,W2,43.9
9/23/1994,W3,42.9
9/23/1994,W4,45.6
9/23/1994,W5,45.9
9/23/1994,W6,45.2
9/23/1994,W7,49
9/23/1994,W8,47.8
9/24/1994,W1,1.1
9/24/1994,W2,1.2
9/24/1994,W3,1.2
9/24/1994,W4,1.2
9/24/1994,W5,1.5
9/24/1994,W6,1.9
9/24/1994,W7,3.5
9/24/1994,W8,3.2
9/25/1994,W1,1.3
9/25/1994,W2,1.3
9/25/1994,W3,1.3
9/25/1994,W4,1.3
9/25/1994,W5,1.1
9/25/1994,W6,0.8
9/25/1994,W7,2.2
9/25/1994,W8,1.9
9/26/1994,W1,0
9/26/1994,W2,0
9/26/1994,W3,0
9/26/1994,W4,0
9/26/1994,W5,0
9/26/1994,W6,0
9/26/1994,W7,0.6
9/26/1994,W8,0.6
9/27/1994,W1,14.9
9/27/1994,W2,14.9
9/27/1994,W3,15.3
9/27/1994,W4,15.3
9/27/1994,W5,14.7
9/27/1994,W6,13.8
9/27/1994,W7,14.1
9/27/1994,W8,14.4
9/28/1994,W1,6.3
9/28/1994,W2,6.2
9/28/1994,W3,6.2
9/28/1994,W4,6.6
9/28/1994,W5,7.2
9/28/1994,W6,8.5
9/28/1994,W7,6.6
9/28/1994,W8,6.8
9/29/1994,W1,2.7
9/29/1994,W2,2.7
9/29/1994,W3,2.8
9/29/1994,W4,2.8
9/29/1994,W5,2.7
9/29/1994,W6,2.6
9/29/1994,W7,2.2
9/29/1994,W8,2.2
9/30/1994,W1,0
9/30/1994,W2,0
9/30/1994,W3,0
9/30/1994,W4,0
9/30/1994,W5,0
9/30/1994,W6,0
9/30/1994,W7,1.4
9/30/1994,W8,1.4
10/1/1994,W1,0
10/1/1994,W2,0
10/1/1994,W3,0
10/1/1994,W4,0
10/1/1994,W5,0
10/1/1994,W6,0
10/1/1994,W7,0
10/1/1994,W8,0
10/2/1994,W1,0
10/2/1994,W2,0
10/2/1994,W3,0
10/2/1994,W4,0
10/2/1994,W5,0
10/2/1994,W6,0
10/2/1994,W7,0
10/2/1994,W8,0
10/3/1994,W1,0
10/3/1994,W2,0
10/3/1994,W3,0
10/3/1994,W4,0
10/3/1994,W5,0
10/3/1994,W6,0
10/3/1994,W7,0
10/3/1994,W8,0
10/4/1994,W1,0
10/4/1994,W2,0
10/4/1994,W3,0
10/4/1994,W4,0
10/4/1994,W5,0
10/4/1994,W6,0
10/4/1994,W7,0
10/4/1994,W8,0
10/5/1994,W1,0
10/5/1994,W2,0
10/5/1994,W3,0
10/5/1994,W4,0
10/5/1994,W5,0
10/5/1994,W6,0
10/5/1994,W7,0
10/5/1994,W8,0
10/6/1994,W1,0
10/6/1994,W2,0
10/6/1994,W3,0
10/6/1994,W4,0
10/6/1994,W5,0
10/6/1994,W6,0
10/6/1994,W7,0
10/6/1994,W8,0
10/7/1994,W1,0
10/7/1994,W2,0
10/7/1994,W3,0
10/7/1994,W4,0
10/7/1994,W5,0
10/7/1994,W6,0
10/7/1994,W7,0
10/7/1994,W8,0
10/8/1994,W1,0
10/8/1994,W2,0
10/8/1994,W3,0
10/8/1994,W4,0
10/8/1994,W5,0
10/8/1994,W6,0
10/8/1994,W7,0
10/8/1994,W8,0
10/9/1994,W1,8
10/9/1994,W2,8.1
10/9/1994,W3,8.7
10/9/1994,W4,8.1
10/9/1994,W5,8.5
10/9/1994,W6,8.7
10/9/1994,W7,7.1
10/9/1994,W8,6.8
10/10/1994,W1,0.3
10/10/1994,W2,0.2
10/10/1994,W3,0.2
10/10/1994,W4,0.4
10/10/1994,W5,0.2
10/10/1994,W6,0
10/10/1994,W7,0.6
10/10/1994,W8,0.5
10/11/1994,W1,0
10/11/1994,W2,0
10/11/1994,W3,0
10/11/1994,W4,0
10/11/1994,W5,0
10/11/1994,W6,0
10/11/1994,W7,0
10/11/1994,W8,0
10/12/1994,W1,0
10/12/1994,W2,0
10/12/1994,W3,0
10/12/1994,W4,0
10/12/1994,W5,0
10/12/1994,W6,0
10/12/1994,W7,0
10/12/1994,W8,0
10/13/1994,W1,0
10/13/1994,W2,0
10/13/1994,W3,0
10/13/1994,W4,0
10/13/1994,W5,0
10/13/1994,W6,0
10/13/1994,W7,0
10/13/1994,W8,0
10/14/1994,W1,0
10/14/1994,W2,0
10/14/1994,W3,0
10/14/1994,W4,0
10/14/1994,W5,0
10/14/1994,W6,0
10/14/1994,W7,0
10/14/1994,W8,0
10/15/1994,W1,0
10/15/1994,W2,0
10/15/1994,W3,0
10/15/1994,W4,0
10/15/1994,W5,0
10/15/1994,W6,0
10/15/1994,W7,0
10/15/1994,W8,0
10/16/1994,W1,0
10/16/1994,W2,0
10/16/1994,W3,0
10/16/1994,W4,0
10/16/1994,W5,0
10/16/1994,W6,0
10/16/1994,W7,0
10/16/1994,W8,0
10/17/1994,W1,0
10/17/1994,W2,0
10/17/1994,W3,0
10/17/1994,W4,0
10/17/1994,W5,0
10/17/1994,W6,0
10/17/1994,W7,0
10/17/1994,W8,0
10/18/1994,W1,0
10/18/1994,W2,0
10/18/1994,W3,0
10/18/1994,W4,0
10/18/1994,W5,0
10/18/1994,W6,0
10/18/1994,W7,0.3
10/18/1994,W8,0.3
10/19/1994,W1,2.4
10/19/1994,W2,2.4
10/19/1994,W3,2.4
10/19/1994,W4,2.5
10/19/1994,W5,2.3
10/19/1994,W6,2.2
10/19/1994,W7,1.1
10/19/1994,W8,1.2
10/20/1994,W1,13.6
10/20/1994,W2,13.6
10/20/1994,W3,14
10/20/1994,W4,13.7
10/20/1994,W5,13.8
10/20/1994,W6,13.9
10/20/1994,W7,15.8
10/20/1994,W8,15.8
10/21/1994,W1,0
10/21/1994,W2,0
10/21/1994,W3,0
10/21/1994,W4,0
10/21/1994,W5,0
10/21/1994,W6,0
10/21/1994,W7,0
10/21/1994,W8,0
10/22/1994,W1,0
10/22/1994,W2,0
10/22/1994,W3,0
10/22/1994,W4,0
10/22/1994,W5,0
10/22/1994,W6,0
10/22/1994,W7,0
10/22/1994,W8,0
10/23/1994,W1,0
10/23/1994,W2,0
10/23/1994,W3,0
10/23/1994,W4,0
10/23/1994,W5,0
10/23/1994,W6,0
10/23/1994,W7,0
10/23/1994,W8,0
10/24/1994,W1,0
10/24/1994,W2,0
10/24/1994,W3,0
10/24/1994,W4,0
10/24/1994,W5,0
10/24/1994,W6,0
10/24/1994,W7,0
10/24/1994,W8,0
10/25/1994,W1,0
10/25/1994,W2,0
10/25/1994,W3,0
10/25/1994,W4,0
10/25/1994,W5,0
10/25/1994,W6,0
10/25/1994,W7,0
10/25/1994,W8,0
10/26/1994,W1,0
10/26/1994,W2,0
10/26/1994,W3,0
10/26/1994,W4,0
10/26/1994,W5,0
10/26/1994,W6,0
10/26/1994,W7,0
10/26/1994,W8,0
10/27/1994,W1,0
10/27/1994,W2,0
10/27/1994,W3,0
10/27/1994,W4,0
10/27/1994,W5,0
10/27/1994,W6,0
10/27/1994,W7,0
10/27/1994,W8,0
10/28/1994,W1,0
10/28/1994,W2,0
10/28/1994,W3,0
10/28/1994,W4,0
10/28/1994,W5,0
10/28/1994,W6,0
10/28/1994,W7,0
10/28/1994,W8,0
10/29/1994,W1,0
10/29/1994,W2,0
10/29/1994,W3,0
10/29/1994,W4,0
10/29/1994,W5,0
10/29/1994,W6,0
10/29/1994,W7,0
10/29/1994,W8,0
10/30/1994,W1,0
10/30/1994,W2,0
10/30/1994,W3,0
10/30/1994,W4,0
10/30/1994,W5,0
10/30/1994,W6,0
10/30/1994,W7,0
10/30/1994,W8,0
10/31/1994,W1,5.8
10/31/1994,W2,5.6
10/31/1994,W3,5.2
10/31/1994,W4,6.1
10/31/1994,W5,5.6
10/31/1994,W6,5.2
10/31/1994,W7,5.6
10/31/1994,W8,5.8
11/1/1994,W1,12.6
11/1/1994,W2,12.4
11/1/1994,W3,11.8
11/1/1994,W4,13.2
11/1/1994,W5,12.9
11/1/1994,W6,12.9
11/1/1994,W7,13.5
11/1/1994,W8,13.7
11/2/1994,W1,7.8
11/2/1994,W2,8
11/2/1994,W3,7.9
11/2/1994,W4,7.9
11/2/1994,W5,10
11/2/1994,W6,13.2
11/2/1994,W7,10.3
11/2/1994,W8,10.9
11/3/1994,W1,0
11/3/1994,W2,0
11/3/1994,W3,0
11/3/1994,W4,0
11/3/1994,W5,0
11/3/1994,W6,0
11/3/1994,W7,0
11/3/1994,W8,0
11/4/1994,W1,0
11/4/1994,W2,0
11/4/1994,W3,0
11/4/1994,W4,0
11/4/1994,W5,0
11/4/1994,W6,0
11/4/1994,W7,0
11/4/1994,W8,0
11/5/1994,W1,0.5
11/5/1994,W2,0.5
11/5/1994,W3,0.5
11/5/1994,W4,0.5
11/5/1994,W5,0.5
11/5/1994,W6,0.5
11/5/1994,W7,0
11/5/1994,W8,0.1
11/6/1994,W1,7.9
11/6/1994,W2,7.9
11/6/1994,W3,7.6
11/6/1994,W4,8.2
11/6/1994,W5,8.1
11/6/1994,W6,8
11/6/1994,W7,10.6
11/6/1994,W8,10.5
11/7/1994,W1,1.3
11/7/1994,W2,1.3
11/7/1994,W3,1.2
11/7/1994,W4,1.3
11/7/1994,W5,1.5
11/7/1994,W6,1.8
11/7/1994,W7,0
11/7/1994,W8,0
11/8/1994,W1,0
11/8/1994,W2,0
11/8/1994,W3,0
11/8/1994,W4,0
11/8/1994,W5,0
11/8/1994,W6,0
11/8/1994,W7,0
11/8/1994,W8,0
11/9/1994,W1,0
11/9/1994,W2,0
11/9/1994,W3,0
11/9/1994,W4,0
11/9/1994,W5,0
11/9/1994,W6,0
11/9/1994,W7,0
11/9/1994,W8,0
11/10/1994,W1,0
11/10/1994,W2,0
11/10/1994,W3,0
11/10/1994,W4,0
11/10/1994,W5,0
11/10/1994,W6,0
11/10/1994,W7,0
11/10/1994,W8,0
11/11/1994,W1,0
11/11/1994,W2,0
11/11/1994,W3,0
11/11/1994,W4,0
11/11/1994,W5,0
11/11/1994,W6,0
11/11/1994,W7,0
11/11/1994,W8,0
11/12/1994,W1,0
11/12/1994,W2,0
11/12/1994,W3,0
11/12/1994,W4,0
11/12/1994,W5,0
11/12/1994,W6,0
11/12/1994,W7,0
11/12/1994,W8,0
11/13/1994,W1,0
11/13/1994,W2,0
11/13/1994,W3,0
11/13/1994,W4,0
11/13/1994,W5,0
11/13/1994,W6,0
11/13/1994,W7,0
11/13/1994,W8,0
11/14/1994,W1,0
11/14/1994,W2,0
11/14/1994,W3,0
11/14/1994,W4,0
11/14/1994,W5,0
11/14/1994,W6,0
11/14/1994,W7,0
11/14/1994,W8,0
11/15/1994,W1,0
11/15/1994,W2,0
11/15/1994,W3,0
11/15/1994,W4,0
11/15/1994,W5,0
11/15/1994,W6,0
11/15/1994,W7,0
11/15/1994,W8,0
11/16/1994,W1,0
11/16/1994,W2,0
11/16/1994,W3,0
11/16/1994,W4,0
11/16/1994,W5,0
11/16/1994,W6,0
11/16/1994,W7,0
11/16/1994,W8,0
11/17/1994,W1,0
11/17/1994,W2,0
11/17/1994,W3,0
11/17/1994,W4,0
11/17/1994,W5,0
11/17/1994,W6,0
11/17/1994,W7,0
11/17/1994,W8,0
11/18/1994,W1,1.1
11/18/1994,W2,1.1
11/18/1994,W3,1.1
11/18/1994,W4,0.9
11/18/1994,W5,0.8
11/18/1994,W6,0.6
11/18/1994,W7,0.5
11/18/1994,W8,0.6
11/19/1994,W1,0.5
11/19/1994,W2,0.4
11/19/1994,W3,0.4
11/19/1994,W4,0.4
11/19/1994,W5,0.4
11/19/1994,W6,0.6
11/19/1994,W7,1
11/19/1994,W8,0.9
11/20/1994,W1,0
11/20/1994,W2,0
11/20/1994,W3,0
11/20/1994,W4,0
11/20/1994,W5,0
11/20/1994,W6,0
11/20/1994,W7,0
11/20/1994,W8,0
11/21/1994,W1,16.1
11/21/1994,W2,15.3
11/21/1994,W3,14.6
11/21/1994,W4,17.2
11/21/1994,W5,15.8
11/21/1994,W6,15.2
11/21/1994,W7,15.2
11/21/1994,W8,15.7
11/22/1994,W1,2.1
11/22/1994,W2,2.3
11/22/1994,W3,2.9
11/22/1994,W4,2
11/22/1994,W5,2.5
11/22/1994,W6,2.4
11/22/1994,W7,1.8
11/22/1994,W8,1.7
11/23/1994,W1,3.9
11/23/1994,W2,4.1
11/23/1994,W3,4.7
11/23/1994,W4,4
11/23/1994,W5,4.6
11/23/1994,W6,4.7
11/23/1994,W7,4.4
11/23/1994,W8,4.5
11/24/1994,W1,0
11/24/1994,W2,0
11/24/1994,W3,0
11/24/1994,W4,0
11/24/1994,W5,0
11/24/1994,W6,0
11/24/1994,W7,0
11/24/1994,W8,0
11/25/1994,W1,0.5
11/25/1994,W2,0.5
11/25/1994,W3,0.6
11/25/1994,W4,0.5
11/25/1994,W5,0.5
11/25/1994,W6,0.3
11/25/1994,W7,0.3
11/25/1994,W8,0.3
11/26/1994,W1,1.2
11/26/1994,W2,1.3
11/26/1994,W3,1.4
11/26/1994,W4,1.3
11/26/1994,W5,1.3
11/26/1994,W6,1
11/26/1994,W7,1.3
11/26/1994,W8,1.3
11/27/1994,W1,0
11/27/1994,W2,0
11/27/1994,W3,0
11/27/1994,W4,0
11/27/1994,W5,0
11/27/1994,W6,0
11/27/1994,W7,0
11/27/1994,W8,0
11/28/1994,W1,27.5
11/28/1994,W2,26.9
11/28/1994,W3,27
11/28/1994,W4,29
11/28/1994,W5,28.7
11/28/1994,W6,28.8
11/28/1994,W7,36.1
11/28/1994,W8,36.5
11/29/1994,W1,0
11/29/1994,W2,0
11/29/1994,W3,0
11/29/1994,W4,0
11/29/1994,W5,0
11/29/1994,W6,0
11/29/1994,W7,0
11/29/1994,W8,0
11/30/1994,W1,2.9
11/30/1994,W2,3
11/30/1994,W3,3.2
11/30/1994,W4,3
11/30/1994,W5,3.3
11/30/1994,W6,3.6
11/30/1994,W7,4.4
11/30/1994,W8,4.4
12/1/1994,W1,0
12/1/1994,W2,0
12/1/1994,W3,0
12/1/1994,W4,0
12/1/1994,W5,0
12/1/1994,W6,0
12/1/1994,W7,0.5
12/1/1994,W8,0.5
12/2/1994,W1,0.3
12/2/1994,W2,0.3
12/2/1994,W3,0.3
12/2/1994,W4,0.4
12/2/1994,W5,0.4
12/2/1994,W6,0.5
12/2/1994,W7,0.8
12/2/1994,W8,0.7
12/3/1994,W1,0.7
12/3/1994,W2,0.6
12/3/1994,W3,0.6
12/3/1994,W4,0.8
12/3/1994,W5,0.6
12/3/1994,W6,0.5
12/3/1994,W7,0.3
12/3/1994,W8,0.4
12/4/1994,W1,0
12/4/1994,W2,0
12/4/1994,W3,0
12/4/1994,W4,0
12/4/1994,W5,0
12/4/1994,W6,0
12/4/1994,W7,0
12/4/1994,W8,0
12/5/1994,W1,27.6
12/5/1994,W2,27
12/5/1994,W3,28.4
12/5/1994,W4,29.9
12/5/1994,W5,30.5
12/5/1994,W6,31.7
12/5/1994,W7,29.6
12/5/1994,W8,30.1
